Category,Address,Date,Sold_Area_m2,Total_Area_m2,Land_m2,Interior_Area_m2,Price_EUR,Total_EUR_m2,Land_EUR_m2,Land_EUR_ha,Type,Finishing,Dom_Parts,region_with_riga,region_riga_separate,municipality,Year,Quarter,Month
Zeme,"Svīres, Pope, Popes pag., Ventspils nov.",2023-09-19,3 051,3 051,3 051,,4 800,2,1.57,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Ventspils,2023,3,9
Zeme,"Lašu iela 8, Pāvilosta, Dienvidkurzemes nov.",2023-09-19,1 242,1 242,1 242,,60 000,48,48.31,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Pāvilosta,2023,3,9
Zeme,"Kalnu iela 22, Jūrmala",2023-09-19,889,1 778,889,,22 500,25,25.31,-,Privātmājām,,1/2,Pierīga,Pierīga,Jūrmala,2023,3,9
Zeme,"Miera iela 9, Sigulda, Siguldas nov.",2023-09-19,4 329,4 329,4 329,,21 645,5,5.0,-,Privātmājām,,1/1,Pierīga,Pierīga,Sigulda,2023,3,9
Zeme,"Tīruma iela 5, Jēkabpils, Jēkabpils nov.",2023-09-19,3 024,3 024,3 024,,15 000,5,4.96,-,Privātmājām,,1/1,Zemgale,Zemgale,Jēkabpils,2023,3,9
Zeme,"Naujenes iela 19, Daugavpils",2023-09-19,1 397,1 397,1 397,,6 356,5,4.55,-,Privātmājām,,1/1,Latgale,Latgale,Daugavpils,2023,3,9
Zeme,"Saulesciems 48, Jaunsaurieši, Salaspils pag., Salaspils nov.",2023-09-19,1 255,1 255,1 255,,16 500,13,13.15,-,Privātmājām,,1/1,Pierīga,Pierīga,Salaspils,2023,3,9
Zeme,"Upes ceļš 11, Jelgava",2023-09-19,1 230,1 230,1 230,,12 000,10,9.76,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Ķiršu iela 7, Iecava, Bauskas nov.",2023-09-19,579,579,579,,1 000,2,1.73,-,Privātmājām,,1/1,Zemgale,Zemgale,Bauska,2023,3,9
Zeme,"Jaunsvirlaukas pag., Jelgavas nov.",2023-09-19,2 001,2 001,2 001,,7 150,4,3.57,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Durbe, Dienvidkurzemes nov.",2023-09-19,1 655,1 655,1 655,,3 600,2,2.18,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Durbe,2023,3,9
Zeme,"Rātsupītes iela 6A, Rīga",2023-09-19,2 446,2 446,2 446,,29 000,12,11.86,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Kāpas iela 26, Kadaga, Ādažu pag., Ādažu nov.",2023-09-19,3 779,3 779,3 779,,38 500,10,10.19,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2023,3,9
Zeme,"Bērzu iela 12, Madona, Madonas nov.",2023-09-18,1 059,1 059,1 059,,5 500,5,5.19,-,Privātmājām,,1/1,Vidzeme,Vidzeme,Madona,2023,3,9
Zeme,"Nikolaja iela 2, Piltene, Ventspils nov.",2023-09-18,8 762,8 762,8 762,,9 300,1,1.06,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Ventspils,2023,3,9
Zeme,"Līdumu iela 11, Saulgoži, Ķekavas pag., Ķekavas nov.",2023-09-18,1 501,1 501,1 501,,17 000,11,11.33,-,Privātmājām,,1/1,Pierīga,Pierīga,Ķekava,2023,3,9
Zeme,"Glāznieki 197, Glāznieki, Suntažu pag., Ogres nov.",2023-09-18,754,754,754,,1 000,1,1.33,-,Privātmājām,,1/1,Pierīga,Pierīga,Ogre,2023,3,9
Zeme,"Deviņpadsmitā iela 10, Šķēde, Medzes pag., Dienvidkurzemes nov.",2023-09-18,1 397,1 397,1 397,,7 000,5,5.01,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2023,3,9
Zeme,"Priedes 176, Akmeņdziras, Tārgales pag., Ventspils nov.",2023-09-18,574,574,574,,3 500,6,6.1,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Ventspils,2023,3,9
Zeme,"Priedes 177, Akmeņdziras, Tārgales pag., Ventspils nov.",2023-09-18,682,682,682,,3 500,5,5.13,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Ventspils,2023,3,9
Zeme,"Ozolleju iela 29, Jāņupe, Olaines pag., Olaines nov.",2023-09-18,602,602,602,,3 000,5,4.98,-,Privātmājām,,1/1,Pierīga,Pierīga,Olaine,2023,3,9
Zeme,"Blaumaņa iela 15, Baldone, Ķekavas nov.",2023-09-18,3 778,3 778,3 778,,20 000,5,5.29,-,Privātmājām,,1/1,Pierīga,Pierīga,Ķekava,2023,3,9
Zeme,Rīga,2023-09-18,1 080,1 080,1 080,,20 000,19,18.52,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Lielā Strazdiņu iela 1, Dreiliņi, Stopiņu pag., Ropažu nov.",2023-09-18,1 638,3 276,1 638,,20 000,12,12.21,-,Privātmājām,,1/2,Unknown,Unknown,Unknown,2023,3,9
Zeme,"Zīles 148, Vaivadi, Olaines pag., Olaines nov.",2023-09-18,592,592,592,,1 740,3,2.94,-,Privātmājām,,1/1,Pierīga,Pierīga,Olaine,2023,3,9
Zeme,"Vēsmas iela 2, Jelgava",2023-09-18,1 700,1 700,1 700,,7 000,4,4.12,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Jelgavas iela 12A, Piltene, Ventspils nov.",2023-09-18,2 783,2 783,2 783,,5 900,2,2.12,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Ventspils,2023,3,9
Zeme,"Eiženijas iela 9B, Rīga",2023-09-18,1 062,1 062,1 062,,119 000,112,112.05,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2023,3,9
Zeme,Rīga,2023-09-18,2 385,2 385,2 385,,52 777,22,22.13,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Fazānu iela 8, Sunīši, Garkalnes pag., Ropažu nov.",2023-09-18,4 796,4 796,4 796,,160 000,33,33.36,-,Privātmājām,,1/1,Pierīga,Pierīga,Garkalne,2023,3,9
Zeme,"Stadiona iela 53, Jelgava",2023-09-18,1 165,1 165,1 165,,8 938,8,7.67,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Stadiona iela 63, Jelgava",2023-09-18,1 277,1 277,1 277,,8 688,7,6.8,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Stadiona iela 65, Jelgava",2023-09-18,1 276,1 276,1 276,,8 688,7,6.81,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Stadiona iela 67, Jelgava",2023-09-18,1 270,1 270,1 270,,14 938,12,11.76,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Stadiona iela 55, Jelgava",2023-09-18,1 601,1 601,1 601,,9 938,6,6.21,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Stadiona iela 66, Jelgava",2023-09-18,1 465,1 465,1 465,,19 938,14,13.61,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Starpgabals 6, Ķīšupe, Saulkrastu pag., Saulkrastu nov.",2023-09-18,219,219,219,,1 300,6,5.94,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2023,3,9
Zeme,"Stadiona iela 61, Jelgava",2023-09-18,1 657,1 657,1 657,,34 611,21,20.89,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Stadiona iela 57, Jelgava",2023-09-18,1 609,1 609,1 609,,40 188,25,24.98,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Rīgas iela 37A, Viļāni, Rēzeknes nov.",2023-09-18,1 156,1 156,1 156,,1 300,1,1.12,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Rīgas iela 86, Saulkrasti, Saulkrastu nov.",2023-09-17,3 844,3 844,3 844,,50 000,13,13.01,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Zemeņu iela 8B, Jelgava",2023-09-15,1 004,1 004,1 004,,7 000,7,6.97,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Vidrižu pag., Limbažu nov.",2023-09-15,9 758,9 758,9 758,,18 000,2,1.84,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2023,3,9
Zeme,"Dzelzceļa iela 7, Bēne, Bēnes pag., Dobeles nov.",2023-09-15,1 230,1 230,1 230,,1 200,1,0.98,-,Privātmājām,,1/1,Zemgale,Zemgale,Dobele,2023,3,9
Zeme,"Čaulu iela 1, Katlakalns, Ķekavas pag., Ķekavas nov.",2023-09-15,1 583,1 583,1 583,,48 000,30,30.32,-,Privātmājām,,1/1,Pierīga,Pierīga,Ķekava,2023,3,9
Zeme,"Mežvidi 160, Viesturciems, Glūdas pag., Jelgavas nov.",2023-09-15,589,589,589,,7 000,12,11.88,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Saulgriežu iela 3, Rīga",2023-09-15,782,782,782,,93 840,120,120.0,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Pārdaugavas iela 170, Daugavpils",2023-09-15,598,598,598,,2 219,4,3.71,-,Privātmājām,,1/1,Latgale,Latgale,Daugavpils,2023,3,9
Zeme,"Zaļā iela 34, Iecava, Bauskas nov.",2023-09-15,608,608,608,,1 060,2,1.74,-,Privātmājām,,1/1,Zemgale,Zemgale,Bauska,2023,3,9
Zeme,"Zemeņu iela 10C, Jelgava",2023-09-15,1 006,1 006,1 006,,7 000,7,6.96,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Iecavas pag., Bauskas nov.",2023-09-15,1 584,1 584,1 584,,9 000,6,5.68,-,Privātmājām,,1/1,Zemgale,Zemgale,Bauska,2023,3,9
Zeme,"Valkas pag., Valkas nov.",2023-09-15,561,561,561,,1 660,3,2.96,-,Privātmājām,,1/1,Vidzeme,Vidzeme,Valka,2023,3,9
Zeme,"Lielupes iela 15, Rīga",2023-09-15,1 492,1 790,1 492,,16 500,11,11.06,-,Privātmājām,,5/6,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Rapšu iela 5, Rāmava, Ķekavas pag., Ķekavas nov.",2023-09-15,1 237,1 237,1 237,,60 898,49,49.23,-,Privātmājām,,1/1,Pierīga,Pierīga,Ķekava,2023,3,9
Zeme,"Sējas pag., Saulkrastu nov.",2023-09-15,2 711,2 711,2 711,,30 000,11,11.07,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2023,3,9
Zeme,"Ganību iela 7, Piltene, Ventspils nov.",2023-09-14,2 964,2 964,2 964,,4 600,2,1.55,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Ventspils,2023,3,9
Zeme,"Kraukļu iela 12, Rīga",2023-09-14,735,735,735,,25 000,34,34.01,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Veiksmes iela 5B, Rīga",2023-09-14,2 406,2 406,2 406,,62 000,26,25.77,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Ausekļa iela 45, Ventspils",2023-09-14,939,939,939,,3 000,3,3.19,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Ventspils,2023,3,9
Zeme,"Rīgas iela 67A, Limbaži, Limbažu nov.",2023-09-14,1 143,1 143,1 143,,5 000,4,4.37,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Ausekļa iela 43, Ventspils",2023-09-14,1 015,1 015,1 015,,5 700,6,5.62,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Ventspils,2023,3,9
Zeme,"Daugavas iela 113, Daugavpils",2023-09-14,390,864,390,,1 951,5,5.0,-,Privātmājām,,14/31,Latgale,Latgale,Daugavpils,2023,3,9
Zeme,"Ciecere 86, Saldus, Saldus nov.",2023-09-14,627,627,627,,5 680,9,9.06,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Saldus,2023,3,9
Zeme,"Stārķu iela 4, Krogsils, Ķekavas pag., Ķekavas nov.",2023-09-14,1 558,1 558,1 558,,46 000,30,29.53,-,Privātmājām,,1/1,Pierīga,Pierīga,Ķekava,2023,3,9
Zeme,"Pelēdu iela 18, Rīga",2023-09-14,309,309,309,,14 250,46,46.12,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Ventas salas 28, Piltenes pag., Ventspils nov.",2023-09-14,2 577,2 577,2 577,,2 800,1,1.09,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Ventspils,2023,3,9
Zeme,"Valkas pag., Valkas nov.",2023-09-13,706,706,706,,1 077,2,1.53,-,Privātmājām,,1/1,Vidzeme,Vidzeme,Valka,2023,3,9
Zeme,"Meža prospekts 23, Saulkrasti, Saulkrastu nov.",2023-09-13,937,3 336,937,,3 000,3,3.2,-,Privātmājām,,937/3336,Pierīga,Pierīga,Saulkrasti,2023,3,9
Zeme,"Kaiju iela 8 k-76, Ventspils",2023-09-13,576,576,576,,10 000,17,17.36,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Ventspils,2023,3,9
Zeme,"Ķirbju iela 45, Mežezeri, Salaspils pag., Salaspils nov.",2023-09-13,1 222,1 222,1 222,,22 500,18,18.41,-,Privātmājām,,1/1,Pierīga,Pierīga,Salaspils,2023,3,9
Zeme,"Mežvidi 127, Burtnieku pag., Valmieras nov.",2023-09-13,712,712,712,,3 000,4,4.21,-,Privātmājām,,1/1,Vidzeme,Vidzeme,Valmiera,2023,3,9
Zeme,"Tukums, Tukuma nov.",2023-09-13,1 491,1 491,1 491,,6 200,4,4.16,-,Privātmājām,,1/1,Pierīga,Pierīga,Tukums,2023,3,9
Zeme,"Stiklinieku iela 5, Pļaviņas, Aizkraukles nov.",2023-09-13,690,690,690,,2 000,3,2.9,-,Privātmājām,,1/1,Zemgale,Zemgale,Aizkraukle,2023,3,9
Zeme,"Koku iela 8, Skulte, Skultes pag., Limbažu nov.",2023-09-13,1 206,1 206,1 206,,4 241,4,3.52,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2023,3,9
Zeme,"Zemeņu iela 4, Cēsis, Cēsu nov.",2023-09-13,1 200,1 200,1 200,,18 000,15,15.0,-,Privātmājām,,1/1,Vidzeme,Vidzeme,Cēsis,2023,3,9
Zeme,"Koku iela 10, Skulte, Skultes pag., Limbažu nov.",2023-09-13,1 204,1 204,1 204,,4 241,4,3.52,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2023,3,9
Zeme,"Apogu iela 1, Gaidas, Ropažu pag., Ropažu nov.",2023-09-13,654,654,654,,6 500,10,9.94,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2023,3,9
Zeme,"Rucavas pag., Dienvidkurzemes nov.",2023-09-13,47 000,47 000,47 000,,31 500,1,0.67,6 702,Privātmājām,,1/1,Kurzeme,Kurzeme,Rucava,2023,3,9
Zeme,"Rīgas iela 85, Cēsis, Cēsu nov.",2023-09-13,1 018,1 018,1 018,,11 700,11,11.49,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Celtnieku iela 15, Balvi, Balvu nov.",2023-09-12,1 418,1 418,1 418,,2 000,1,1.41,-,Privātmājām,,1/1,Latgale,Latgale,Balvi,2023,3,9
Zeme,Rīga,2023-09-12,800,800,800,,17 500,22,21.88,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Sitas iela 24A, Rīga",2023-09-12,2 121,2 121,2 121,,95 000,45,44.79,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Turaidas iela 23, Cēsis, Cēsu nov.",2023-09-12,1 852,1 852,1 852,,15 000,8,8.1,-,Privātmājām,,1/1,Vidzeme,Vidzeme,Cēsis,2023,3,9
Zeme,"Talsu iela 54, Liepāja",2023-09-12,1 010,1 010,1 010,,14 500,14,14.36,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Liepāja,2023,3,9
Zeme,"Getliņi 309/310, Salaspils pag., Salaspils nov.",2023-09-12,1 217,1 217,1 217,,11 000,9,9.04,-,Privātmājām,,1/1,Pierīga,Pierīga,Salaspils,2023,3,9
Zeme,"Buču iela 16, Salaspils, Salaspils nov.",2023-09-12,467,1 402,467,,3 000,6,6.42,-,Privātmājām,,1/3,Pierīga,Pierīga,Salaspils,2023,3,9
Zeme,"Kooperators 58, Ogresgala pag., Ogres nov.",2023-09-12,600,600,600,,1 600,3,2.67,-,Privātmājām,,1/1,Pierīga,Pierīga,Ogre,2023,3,9
Zeme,"Annas iela 21, Tukums, Tukuma nov.",2023-09-12,1 011,1 011,1 011,,10 500,10,10.39,-,Privātmājām,,1/1,Pierīga,Pierīga,Tukums,2023,3,9
Zeme,"Avotu iela 8, Gauja, Carnikavas pag., Ādažu nov.",2023-09-12,2 102,2 102,2 102,,16 300,8,7.75,-,Privātmājām,,1/1,Pierīga,Pierīga,Carnikava,2023,3,9
Zeme,"Kalnciema ceļš 87O, Jelgava",2023-09-12,1 106,1 106,1 106,,4 000,4,3.62,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Raunas pag., Smiltenes nov.",2023-09-12,3 850,3 850,3 850,,1 000,0,0.26,-,Privātmājām,,1/1,Vidzeme,Vidzeme,Smiltene,2023,3,9
Zeme,"Kalnabeites 4, Siguldas pag., Siguldas nov.",2023-09-12,861,861,861,,8 000,9,9.29,-,Privātmājām,,1/1,Pierīga,Pierīga,Sigulda,2023,3,9
Zeme,"Mazznotiņi, Mežciems, Jaunsvirlaukas pag., Jelgavas nov.",2023-09-12,1 916,1 916,1 916,,6 900,4,3.6,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"3. līnija 22E, Jelgava",2023-09-12,1 238,1 238,1 238,,9 500,8,7.67,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Pļavu iela 8, Turaida, Krimuldas pag., Siguldas nov.",2023-09-12,2 253,2 253,2 253,,35 000,16,15.53,-,Privātmājām,,1/1,Pierīga,Pierīga,Sigulda,2023,3,9
Zeme,"Noras iela 5, Daugavpils",2023-09-11,920,920,920,,3 500,4,3.8,-,Privātmājām,,1/1,Latgale,Latgale,Daugavpils,2023,3,9
Zeme,"Klijēnu ceļš 17, Jelgava",2023-09-11,5 681,5 681,5 681,,20 200,4,3.56,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Zvanītāju iela 38A, Jēkabpils, Jēkabpils nov.",2023-09-11,997,997,997,,1 600,2,1.6,-,Privātmājām,,1/1,Zemgale,Zemgale,Jēkabpils,2023,3,9
Zeme,"Varoņu iela 22B, Rēzekne",2023-09-11,754,754,754,,3 300,4,4.38,-,Privātmājām,,1/1,Latgale,Latgale,Rēzekne,2023,3,9
Zeme,"Kalnciema ceļš 132I, Jelgava",2023-09-11,1 153,1 153,1 153,,4 100,4,3.56,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Kalnciema ceļš 31E, Jelgava",2023-09-11,4 565,4 565,4 565,,39 000,9,8.54,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Ciecere 238, Saldus, Saldus nov.",2023-09-11,1 761,1 761,1 761,,1 500,1,0.85,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Saldus,2023,3,9
Zeme,"Gulbju iela 37, Jūrmala",2023-09-11,2 030,4 059,2 030,,25 000,12,12.32,-,Privātmājām,,1/2,Pierīga,Pierīga,Jūrmala,2023,3,9
Zeme,"Kalmju iela 29, Carnikava, Carnikavas pag., Ādažu nov.",2023-09-11,1 201,1 201,1 201,,24 500,20,20.4,-,Privātmājām,,1/1,Pierīga,Pierīga,Carnikava,2023,3,9
Zeme,"Gulbju iela 3, Talsciems, Ģibuļu pag., Talsu nov.",2023-09-11,1 368,1 368,1 368,,11 000,8,8.04,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2023,3,9
Zeme,"Magoņu iela 37, Iecava, Bauskas nov.",2023-09-11,625,625,625,,1 040,2,1.66,-,Privātmājām,,1/1,Zemgale,Zemgale,Bauska,2023,3,9
Zeme,"Ziemassvētku iela 8, Baloži, Ķekavas nov.",2023-09-11,636,636,636,,13 000,20,20.44,-,Privātmājām,,1/1,Pierīga,Pierīga,Ķekava,2023,3,9
Zeme,"Dzirnavu iela 8A, Valmiermuiža, Valmieras pag., Valmieras nov.",2023-09-11,11 379,11 379,11 379,,42 000,4,3.69,36 910,Privātmājām,,1/1,Vidzeme,Vidzeme,Valmiera,2023,3,9
Zeme,"Pļavas iela 19, Vecumnieki, Vecumnieku pag., Bauskas nov.",2023-09-11,2 900,2 900,2 900,,5 600,2,1.93,-,Privātmājām,,1/1,Zemgale,Zemgale,Bauska,2023,3,9
Zeme,"Vītolu iela 9, Ādaži, Ādažu nov.",2023-09-11,1 631,1 631,1 631,,67 000,41,41.08,-,Privātmājām,,1/1,Pierīga,Pierīga,Ādaži,2023,3,9
Zeme,"Rojas pag., Talsu nov.",2023-09-11,3 166,3 166,3 166,,10 000,3,3.16,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Rojas,2023,3,9
Zeme,"Jāzepa iela 16, Brīvkalni, Babītes pag., Mārupes nov.",2023-09-11,1 217,1 217,1 217,,30 350,25,24.94,-,Privātmājām,,1/1,Pierīga,Pierīga,Mārupe,2023,3,9
Zeme,"Talsi, Talsu nov.",2023-09-09,1 200,1 200,1 200,,13 140,11,10.95,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Talsi,2023,3,9
Zeme,"Sātiņu iela 9D, Rīga",2023-09-08,1 203,1 203,1 203,,15 000,12,12.47,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Krasta iela 29, Valmiermuiža, Valmieras pag., Valmieras nov.",2023-09-08,1 689,1 689,1 689,,25 000,15,14.8,-,Privātmājām,,1/1,Vidzeme,Vidzeme,Valmiera,2023,3,9
Zeme,"Kūrmājas iela 1, Ventspils",2023-09-08,2 817,2 817,2 817,,35 000,12,12.42,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Ventspils,2023,3,9
Zeme,"Centra pirmā iela 1, Egļupe, Inčukalna pag., Siguldas nov.",2023-09-08,675,675,675,,6 500,10,9.63,-,Privātmājām,,1/1,Pierīga,Pierīga,Sigulda,2023,3,9
Zeme,"Anitas iela 4, Klapkalnciems, Engures pag., Tukuma nov.",2023-09-08,1 502,1 502,1 502,,24 000,16,15.98,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2023,3,9
Zeme,"Anitas iela 1, Klapkalnciems, Engures pag., Tukuma nov.",2023-09-08,1 722,1 722,1 722,,23 000,13,13.36,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2023,3,9
Zeme,"1. Centra iela 9, Vārzas, Skultes pag., Limbažu nov.",2023-09-08,1 257,1 257,1 257,,24 640,20,19.6,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2023,3,9
Zeme,"Irši 2, Priekuļu pag., Cēsu nov.",2023-09-08,1 937,1 937,1 937,,8 500,4,4.39,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2023,3,9
Zeme,"Buru iela 4, Jūrmala",2023-09-08,233,465,233,,16 400,71,70.54,-,Privātmājām,,1/2,Pierīga,Pierīga,Jūrmala,2023,3,9
Zeme,"Līksnas iela 7, Daugavpils",2023-09-08,277,1 008,277,,1 018,4,3.67,-,Privātmājām,,11/40,Latgale,Latgale,Daugavpils,2023,3,9
Zeme,"Stadiona iela 62, Jelgava",2023-09-08,1 468,1 468,1 468,,34 938,24,23.8,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Vālodzes iela 14A, Kalngale, Carnikavas pag., Ādažu nov.",2023-09-08,4 553,4 553,4 553,,56 000,12,12.3,-,Privātmājām,,1/1,Pierīga,Pierīga,Carnikava,2023,3,9
Zeme,"Dzidrumi, Talsciems, Ģibuļu pag., Talsu nov.",2023-09-08,1 506,1 506,1 506,,7 000,5,4.65,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2023,3,9
Zeme,"Ziedonis 77, Tušķi, Līvbērzes pag., Jelgavas nov.",2023-09-07,1 900,1 900,1 900,,34 000,18,17.89,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Mārupes pag., Mārupes nov.",2023-09-07,460,460,460,,3 650,8,7.93,-,Privātmājām,,1/1,Pierīga,Pierīga,Mārupe,2023,3,9
Zeme,"Alfrēda Kalniņa iela 15B, Saulkrasti, Saulkrastu nov.",2023-09-07,1 355,1 355,1 355,,30 000,22,22.14,-,Privātmājām,,1/1,Pierīga,Pierīga,Saulkrasti,2023,3,9
Zeme,"Asteru iela 22, Vējupīte, Siguldas pag., Siguldas nov.",2023-09-07,1 010,1 010,1 010,,20 000,20,19.8,-,Privātmājām,,1/1,Pierīga,Pierīga,Sigulda,2023,3,9
Zeme,"Madaru iela 15A, Jaunolaine, Olaines pag., Olaines nov.",2023-09-07,601,601,601,,10 000,17,16.64,-,Privātmājām,,1/1,Pierīga,Pierīga,Olaine,2023,3,9
Zeme,"Estrādes iela 6, Mērsrags, Mērsraga pag., Talsu nov.",2023-09-07,3 579,3 579,3 579,,27 000,8,7.54,-,Privātmājām,,1/1,Vidzeme,Vidzeme,Mērsrags,2023,3,9
Zeme,"Bišu iela 24, Carnikava, Carnikavas pag., Ādažu nov.",2023-09-07,565,565,565,,27 500,49,48.67,-,Privātmājām,,1/1,Pierīga,Pierīga,Carnikava,2023,3,9
Zeme,"Vaivadi 137, Vaivadi, Olaines pag., Olaines nov.",2023-09-07,552,552,552,,6 000,11,10.87,-,Privātmājām,,1/1,Pierīga,Pierīga,Olaine,2023,3,9
Zeme,"Olaines pag., Olaines nov.",2023-09-07,6 403,6 403,6 403,,28 200,4,4.4,-,Privātmājām,,1/1,Pierīga,Pierīga,Olaine,2023,3,9
Zeme,"Ošu ceļš 10C, Jelgava",2023-09-07,2 204,4 407,2 204,,5 000,2,2.27,-,Privātmājām,,1/2,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Nīcas iela 2, Piņķi, Babītes pag., Mārupes nov.",2023-09-07,827,827,827,,35 000,42,42.32,-,Privātmājām,,1/1,Pierīga,Pierīga,Mārupe,2023,3,9
Zeme,"Irši 4, Priekuļu pag., Cēsu nov.",2023-09-07,2 448,2 448,2 448,,8 700,4,3.55,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2023,3,9
Zeme,"Pļavu iela 10, Turaida, Krimuldas pag., Siguldas nov.",2023-09-07,2 254,2 254,2 254,,35 000,16,15.53,-,Privātmājām,,1/1,Pierīga,Pierīga,Sigulda,2023,3,9
Zeme,"Saldus pag., Saldus nov.",2023-09-07,591,591,591,,3 800,6,6.43,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Saldus,2023,3,9
Zeme,"Trūvertu iela 2, Rīga",2023-09-07,979,979,979,,50 000,51,51.07,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Gavana 62, Stīpnieki, Olaines pag., Olaines nov.",2023-09-07,315,630,315,,1 205,4,3.83,-,Privātmājām,,1/2,Pierīga,Pierīga,Olaine,2023,3,9
