Category,Address,Date,Sold_Area_m2,Total_Area_m2,Land_m2,Interior_Area_m2,Price_EUR,Total_EUR_m2,Land_EUR_m2,Land_EUR_ha,Type,Finishing,Dom_Parts,region_with_riga,region_riga_separate,municipality,Year,Quarter,Month
Telpas,"Miera iela 103 - 2N, Rīga",2022-06-30,9.8,92.0,0,0.0,7 160,734,,-,Cits,,61/575,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Atpūtas iela 13 k-5 - 257, Valdlauči, Ķekavas pag., Ķekavas nov.",2022-06-30,34.6,34.6,0,0.0,7 500,217,,-,Garāža,,1/1,Pierīga,Pierīga,Ķekava,2022,2,6
Telpas,"Baltegļu iela 5 k-5 - 120, Rīga",2022-06-29,17.0,17.0,0,0.0,2 100,124,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Slokas iela 59A - 54, Rīga",2022-06-29,10.8,108.0,0,0.0,2 000,185,,-,Cits,,1/10,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Slokas iela 59A - 56, Rīga",2022-06-29,27.8,1 222.3,0,0.0,6 000,216,,-,Cits,,1/44,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Mārkalnes iela 5 - 5, Rīga",2022-06-29,17.1,17.1,0,17.1,16 500,965,,-,Sociālo pakalpojumu telpas,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Mūkusalas iela 29 - 1E, Rīga",2022-06-29,2.1,28.8,0,0.0,1 000,485,,-,Noliktava,,1/14,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Latgales iela 420 k-2, Rīga",2022-06-29,18.1,18.1,0,0.0,2 500,138,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Iecavas iela 1 - 31, Rīga",2022-06-29,26.2,759.0,0,0.0,4 500,172,,-,Garāža,,1/29,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Līčupes k-2 - 34, Ķekava, Ķekavas nov.",2022-06-29,17.8,17.8,0,0.0,4 000,225,,-,Garāža,,1/1,Pierīga,Pierīga,Ķekava,2022,2,6
Telpas,"Maskavas iela 9 - 46A, Rēzekne",2022-06-28,13.6,13.6,0,0.0,3 024,222,,-,Tirdzniecības telpas,,1/1,Latgale,Latgale,Rēzekne,2022,2,6
Telpas,"Strēlnieku iela 8 - 1B, Rīga",2022-06-28,28.2,1 624.5,0,0.0,40 000,1 419,,-,Garāža,,466/26851,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Laboratorijas iela 25 - 1B, Rīga",2022-06-28,5.4,186.8,0,0.0,1 500,278,,-,Cits,,27/934,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Alīses iela 11D - 49, Rīga",2022-06-28,19.3,19.3,0,0.0,3 000,155,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Gunāra Astras iela 1, Rīga",2022-06-28,16.2,16.2,0,0.0,6 000,370,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Kaivas iela 50 k-4 - 116A, Rīga",2022-06-28,31.3,1 065.5,0,0.0,3 615,115,,-,Garāža,,1/34,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Lielā iela 19 k-1 - 6C, Mārupe, Mārupes nov.",2022-06-28,28.3,1 840.2,0,0.0,8 000,283,,-,Garāža,,1/65,Pierīga,Pierīga,Mārupe,2022,2,6
Telpas,"Kalndores iela 2 - 67, Baltezers, Ādažu pag., Ādažu nov.",2022-06-27,222.9,222.9,0,0.0,65 000,292,,-,Tirdzniecības telpas,,1/1,Unknown,Unknown,Unknown,2022,2,6
Telpas,"Kalndores iela 2 - 13, Baltezers, Ādažu pag., Ādažu nov.",2022-06-27,159.3,159.3,0,0.0,70 000,439,,-,Sporta telpas,,1/1,Unknown,Unknown,Unknown,2022,2,6
Telpas,"Tvaika iela 16, Rīga",2022-06-27,46.9,203.1,0,0.0,17 571,375,,-,,,3/13,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Žagatu iela 7, Rīga",2022-06-27,5.5,494.9,0,0.0,2 100,382,,-,Cits,,55/4949,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Mārkalnes iela 5 - 59, Rīga",2022-06-27,17.1,17.1,0,17.1,16 000,936,,-,Sociālo pakalpojumu telpas,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Dunalkas iela 2 k-12 - 325, Rīga",2022-06-27,16.1,16.1,0,0.0,7 000,435,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Pulkveža Brieža iela 35 - 49, Rīga",2022-06-27,5.7,79.4,0,0.0,7 000,1 235,,-,Noliktava,,1/14,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Pulkveža Brieža iela 35 - 1, Rīga",2022-06-27,30.3,2 669.1,0,0.0,18 000,593,,-,Garāža,,1/88,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Miera iela 103 - 1N, Rīga",2022-06-27,6.2,246.3,0,0.0,3 000,484,,-,Cits,,62/2463,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Žagatu iela 7, Rīga",2022-06-27,6.2,494.9,0,0.0,2 300,371,,-,Cits,,62/4949,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Miera iela 103 - 2N, Rīga",2022-06-27,5.4,92.0,0,0.0,3 000,560,,-,Cits,,67/1150,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Pulkveža Brieža iela 35 - 1, Rīga",2022-06-27,30.3,2 669.1,0,0.0,18 000,593,,-,Garāža,,1/88,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Pulkveža Brieža iela 35 - 49, Rīga",2022-06-27,5.7,79.4,0,0.0,6 000,1 058,,-,Noliktava,,1/14,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Žagatu iela 7, Rīga",2022-06-27,4.6,494.9,0,0.0,1 600,348,,-,Cits,,46/4949,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Prūšu iela 4 - 300, Rīga",2022-06-22,26.0,7 279.4,0,0.0,2 803,108,,-,Garāža,,243/68024,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Pupuķu iela 11 - 41, Rīga",2022-06-22,26.7,533.8,0,0.0,5 000,187,,-,Garāža,,1/20,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Hamburgas iela 27 - 1B, Rīga",2022-06-22,28.6,28.6,0,0.0,17 000,594,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Rumbulas iela 26 k-5, Rīga",2022-06-22,18.6,18.6,0,0.0,1 000,54,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Malēju iela 4A - 43, Rīga",2022-06-22,17.3,17.3,0,17.3,7 000,405,,-,Sociālo pakalpojumu telpas,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Kupriču iela 1E - 108, Rīga",2022-06-22,3.6,3.6,0,0.0,2 160,600,,-,Noliktava,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Kupriču iela 1E - 23, Rīga",2022-06-22,6.1,6.1,0,0.0,3 660,600,,-,Cits,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Baltegļu iela 5 k-5 - 112, Rīga",2022-06-22,17.1,17.1,0,0.0,8 000,468,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Kuģu iela 28 - 50, Rīga",2022-06-21,6.6,151.5,0,0.0,5 125,778,,-,Noliktava,,1/23,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Lugažu iela 14 - 40, Rīga",2022-06-21,85.9,85.9,0,0.0,25 000,291,,-,Biroju telpas,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Lielezeres iela 10 - 1A, Rīga",2022-06-21,30.5,1 494.8,0,0.0,3 000,98,,-,Cits,,1/49,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Miera iela 103 - 1N, Rīga",2022-06-21,6.1,246.3,0,0.0,2 950,484,,-,Cits,,61/2463,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Kaugurciema iela 46 k-1, Jūrmala",2022-06-21,134.7,134.7,0,0.0,50 000,371,,-,Noliktava,,1/1,Pierīga,Pierīga,Jūrmala,2022,2,6
Telpas,"Vienības gatve 192 - 151, Rīga",2022-06-21,24.7,2 415.7,0,0.0,7 000,284,,-,Garāža,,1/98,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Merķeļa iela 7 - 51A, Rīga",2022-06-21,9.8,100.7,0,0.0,1 950,199,,-,Cits,,98/1007,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Kalnu iela 9 k-6 - 253, Salaspils, Salaspils nov.",2022-06-21,19.4,19.4,0,0.0,2 500,129,,-,Garāža,,1/1,Pierīga,Pierīga,Salaspils,2022,2,6
Telpas,"Upeņu iela 15 - 68C, Rīga",2022-06-20,22.0,22.0,0,0.0,20 000,909,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Sarmas - 14, Vidsala, Kalna pag., Jēkabpils nov.",2022-06-20,58.2,58.2,0,0.0,2 000,34,,-,"Viesnīcu, ēdināšanas telpas",,1/1,Zemgale,Zemgale,Jēkabpils,2022,2,6
Telpas,"Stopiņu iela 13 k-7, Rīga",2022-06-20,19.3,19.3,0,0.0,1 500,78,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Miera iela 5, Rīga",2022-06-20,12.2,121.1,0,0.0,5 500,452,,-,Cits,,21/209,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Cēsu iela 43 - 51, Rīga",2022-06-20,58.2,58.2,0,0.0,5 000,86,,-,Cits,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Blaumaņa iela 12 - 27D, Rīga",2022-06-20,6.4,51.4,0,0.0,4 200,653,,-,Cits,,1/8,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Atpūtas iela 6 - 12, Bukulti, Garkalnes pag., Ropažu nov.",2022-06-20,34.6,207.6,0,0.0,10 000,289,,-,Garāža,,1/6,Pierīga,Pierīga,Garkalne,2022,2,6
Telpas,"Bulduru prospekts 33, Jūrmala",2022-06-20,0.4,124.0,0,0.0,12 000,29 268,1509.43,-,Garāža,,369/111389,Pierīga,Pierīga,Jūrmala,2022,2,6
Telpas,"Liepājas iela 2 - 105, Rīga",2022-06-20,30.8,4 591.1,0,0.0,18 000,584,,-,Garāža,,1/149,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Ķeguma iela 8 - 16, Rembate, Rembates pag., Ogres nov.",2022-06-18,51.5,51.5,0,0.0,15 000,291,,-,Tirdzniecības telpas,,1/1,Pierīga,Pierīga,Ogre,2022,2,6
Telpas,"Skolas iela 30 - 44, Rīga",2022-06-17,31.1,31.1,0,0.0,30 000,965,,-,Tirdzniecības telpas,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Andreja Pumpura iela 1 - 1N, Talsi, Talsu nov.",2022-06-17,76.2,76.2,0,0.0,36 000,472,,-,Tirdzniecības telpas,,1/1,Kurzeme,Kurzeme,Talsi,2022,2,6
Telpas,"Brīvības gatve 425 k-2 - 175, Rīga",2022-06-17,45.1,45.1,0,0.0,17 000,377,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Dzelzavas iela 16 k-1, Rīga",2022-06-17,16.6,16.6,0,0.0,4 750,286,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Miera iela 103 - 2N, Rīga",2022-06-17,6.3,92.0,0,0.0,3 000,479,,-,Cits,,313/4600,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Daugavgrīvas šoseja 5 k-19 - 686, Rīga",2022-06-17,36.7,36.7,0,0.0,6 500,177,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Liepu iela 10 - 29, Carnikava, Carnikavas nov.",2022-06-17,24.9,24.9,0,0.0,4 950,199,,-,Garāža,,1/1,Pierīga,Pierīga,Carnikava,2022,2,6
Telpas,"Gustava Zemgala gatve 60 - 11, Rīga",2022-06-16,59.9,59.9,0,0.0,38 000,634,,-,Tirdzniecības telpas,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Lubānas iela 125 k-1, Rīga",2022-06-16,666.4,666.4,0,0.0,3 000,5,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Jūrmalas gatve 82 k-1 - 54, Rīga",2022-06-16,7.4,7.4,0,0.0,165 000,22 297,,-,Cits,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Jūrmalas gatve 82 k-1 - 47, Rīga",2022-06-16,4.2,4.2,0,0.0,1 000,238,,-,Cits,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Žagatu iela 7, Rīga",2022-06-16,4.6,494.9,0,0.0,1 500,326,,-,Cits,,46/4949,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Antonijas iela 17A - 86, Rīga",2022-06-16,14.7,14.7,0,0.0,48 400,3 293,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Žagatu iela 7, Rīga",2022-06-16,6.3,494.9,0,0.0,2 000,317,,-,Cits,,9/707,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Rumbulas iela 9A - 1A, Rīga",2022-06-16,28.1,337.0,0,0.0,5 000,178,,-,Garāža,,1/12,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Mūkusalas iela 29 - 1B, Rīga",2022-06-16,2.3,29.5,0,0.0,1 000,441,,-,Noliktava,,1/13,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Antonijas iela 17A - 100, Rīga",2022-06-16,14.7,14.7,0,0.0,48 400,3 293,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Ķengaraga iela 8A - 3N, Rīga",2022-06-16,4.0,76.0,0,0.0,2 080,520,,-,Noliktava,,1/19,Rīga,Rīga,Rīga,2022,2,6
Telpas,"29. līnija 1 - 606, Jūrmala",2022-06-16,23.3,46.5,0,0.0,9 580,412,,-,Garāža,,1/2,Pierīga,Pierīga,Jūrmala,2022,2,6
Telpas,"Krāsotāju iela 31, Rīga",2022-06-15,111.7,111.7,0,0.0,30 000,269,,-,Ražošanas telpas,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Rietumkrasta iela 1 - 1N, Liepāja",2022-06-15,23.7,569.5,0,0.0,1 000,42,,-,Cits,,1/24,Kurzeme,Kurzeme,Liepāja,2022,2,6
Telpas,"Kupriču iela 1E - 27, Rīga",2022-06-15,4.6,4.6,0,0.0,2 760,600,,-,Cits,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Bauskas iela 5 - 1, Eleja, Elejas pag., Jelgavas nov.",2022-06-15,74.2,74.2,0,0.0,5 500,74,,-,Tirdzniecības telpas,,1/1,Zemgale,Zemgale,Jelgava,2022,2,6
Telpas,"Bauskas iela 9 - 1, Eleja, Elejas pag., Jelgavas nov.",2022-06-15,73.8,73.8,0,0.0,13 580,184,,-,Tirdzniecības telpas,,1/1,Zemgale,Zemgale,Jelgava,2022,2,6
Telpas,"Albatrosa iela 17 - 12, Ķesterciems, Engures pag., Tukuma nov.",2022-06-15,33.2,33.2,0,0.0,25 000,753,,-,Cits,,1/1,Unknown,Unknown,Unknown,2022,2,6
Telpas,"Asaru prospekts 53 - 50, Jūrmala",2022-06-15,26.8,1 336.4,0,0.0,5 000,187,,-,Garāža,,67/3341,Pierīga,Pierīga,Jūrmala,2022,2,6
Telpas,"Elizabetes iela 8 - 1, Rīga",2022-06-15,179.5,179.5,0,0.0,247 000,1 376,,-,Biroju telpas,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Grostonas iela 12 - 1T, Rīga",2022-06-15,3.4,3.4,0,0.0,3 000,882,,-,Cits,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Grostonas iela 12 - 1U, Rīga",2022-06-15,3.4,3.4,0,0.0,3 000,882,,-,Cits,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Grostonas iela 12 - 1A, Rīga",2022-06-15,28.4,2 242.2,0,0.0,14 000,493,,-,Garāža,,1/79,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Miera iela 103 - 1N, Rīga",2022-06-15,15.1,246.3,0,0.0,9 200,609,,-,Cits,,151/2463,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Prūšu iela 4 - 300, Rīga",2022-06-14,26.0,7 279.4,0,0.0,2 803,108,,-,Garāža,,243/68024,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Ķengaraga iela 8A - 3N, Rīga",2022-06-14,4.0,76.0,0,0.0,1 440,360,,-,Noliktava,,1/19,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Jēkaba Janševska iela 26 - 3N, Liepāja",2022-06-14,15.3,15.3,0,0.0,6 000,392,,-,Garāža,,1/1,Kurzeme,Kurzeme,Liepāja,2022,2,6
Telpas,"Žagatu iela 7, Rīga",2022-06-14,5.9,494.9,0,0.0,1 900,322,,-,Cits,,59/4949,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Prūšu iela 4 - 300, Rīga",2022-06-14,26.0,7 279.4,0,0.0,2 803,108,,-,Garāža,,243/68024,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Lubānas iela 70 k-8, Rīga",2022-06-14,17.1,17.1,0,0.0,1 750,102,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Ģimnāzijas iela 24 - 5, Daugavpils",2022-06-14,86.5,86.5,0,0.0,65 000,751,,-,Tirdzniecības telpas,,1/1,Latgale,Latgale,Daugavpils,2022,2,6
Telpas,"Kupriču iela 1E - 2, Rīga",2022-06-14,4.3,4.3,0,0.0,2 580,600,,-,Cits,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Kupriču iela 7 - 371, Rīga",2022-06-14,18.0,18.0,0,0.0,11 900,661,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Miera iela 103 - 1N, Rīga",2022-06-14,7.5,246.3,0,0.0,4 300,573,,-,Cits,,25/821,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Brīvības gatve 429, Rīga",2022-06-14,34.4,34.4,0,0.0,2 600,76,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Jaunkūlu iela 27 - 4N, Ādaži, Ādažu nov.",2022-06-14,12.9,12.9,0,0.0,3 000,233,,-,Cits,,1/1,Pierīga,Pierīga,Ādaži,2022,2,6
Telpas,"Lielā iela 19 k-1 - 6C, Mārupe, Mārupes nov.",2022-06-14,28.3,1 840.2,0,0.0,7 000,247,,-,Garāža,,1/65,Pierīga,Pierīga,Mārupe,2022,2,6
Telpas,"Miera iela 103 - 2N, Rīga",2022-06-14,5.4,92.0,0,0.0,3 100,578,,-,Cits,,67/1150,Rīga,Rīga,Rīga,2022,2,6
Telpas,"N. Rancāna iela 36 - 30, Rēzekne",2022-06-13,112.1,112.1,0,0.0,45 000,401,,-,Biroju telpas,,1/1,Latgale,Latgale,Rēzekne,2022,2,6
Telpas,"Kaivas iela 50 k-2 - 131C, Rīga",2022-06-13,30.2,846.2,0,0.0,6 000,199,,-,Garāža,,1/28,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Pulkveža Brieža iela 35 - 1, Rīga",2022-06-13,30.3,2 669.1,0,0.0,18 000,593,,-,Garāža,,1/88,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Žagatu iela 7, Rīga",2022-06-13,7.3,494.9,0,0.0,2 400,329,,-,Cits,,73/4949,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Gustava Zemgala gatve 80 - 213A, Rīga",2022-06-13,31.9,509.8,0,0.0,10 000,314,,-,Garāža,,1/16,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Liesmas iela 4 - 1A, Rīga",2022-06-13,32.5,844.7,0,0.0,9 000,277,,-,Garāža,,1/26,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Vecā Biķernieku iela 31 - 30, Rīga",2022-06-13,16.1,16.1,0,0.0,2 000,124,,-,Cits,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Ozolu iela 6 k-4 - 68, Rīga",2022-06-13,16.0,16.0,0,0.0,7 000,438,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Limbažu iela 6A k-7 - 19, Valmiera, Valmieras nov.",2022-06-13,25.1,25.1,0,0.0,2 100,84,,-,Garāža,,1/1,Vidzeme,Vidzeme,Valmiera,2022,2,6
Telpas,"Stabu iela 19, Rīga",2022-06-13,29.9,957.5,0,0.0,4 000,134,,-,Garāža,,1/32,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Gaismas iela 23 k-5 - 63, Ķekava, Ķekavas nov.",2022-06-13,17.1,17.1,0,0.0,1 000,58,,-,Garāža,,1/1,Pierīga,Pierīga,Ķekava,2022,2,6
Telpas,"Jūrmalas gatve 82 k-1 - 95, Rīga",2022-06-11,3.3,3.3,0,0.0,1 597,484,,-,Cits,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Jūrmalas gatve 82 k-2 - 96, Rīga",2022-06-11,3.2,3.2,0,0.0,1 549,484,,-,Cits,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Satiksmes iela 3 - 101A, Rīga",2022-06-11,183.5,183.5,0,0.0,295 500,1 610,,-,Tirdzniecības telpas,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Ezermalas iela 5 k-2 - 121, Rīga",2022-06-10,19.5,19.5,0,0.0,2 000,103,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Ezermalas iela 5 k-3 - 240, Rīga",2022-06-10,14.6,14.6,0,0.0,1 260,86,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Ezermalas iela 5 k-1 - 52, Rīga",2022-06-10,20.7,20.7,0,0.0,3 000,145,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Kupriču iela 1E - 38, Rīga",2022-06-10,5.8,5.8,0,0.0,3 480,600,,-,Cits,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Eksporta iela 3 - 5N, Rīga",2022-06-10,190.9,190.9,0,0.0,15 000,79,,-,Cits,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Dienvidu iela 2 k-12 - 400, Salaspils, Salaspils nov.",2022-06-10,22.8,22.8,0,0.0,1 100,48,,-,Garāža,,1/1,Pierīga,Pierīga,Salaspils,2022,2,6
Telpas,"Vīlipa iela 3 - 2, Rīga",2022-06-10,59.0,59.0,0,0.0,55 000,932,,-,Biroju telpas,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Jūrkalnes iela 87 - 54, Rīga",2022-06-10,27.9,1 728.5,0,0.0,6 000,215,,-,Garāža,,1/62,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Briežu iela 7, Rīga",2022-06-10,25.0,2 677.9,0,0.0,5 500,220,,-,Garāža,,1/107,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Miera iela 103 - 3N, Rīga",2022-06-10,10.8,87.0,0,0.0,1 901,175,,-,Cits,,271/2175,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Ausekļa iela 4 - 42, Rīga",2022-06-10,10.5,419.5,0,0.0,10 000,953,,-,Garāža,,1/40,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Kuldīgas iela 9 - 1G, Jūrmala",2022-06-10,23.7,902.0,0,0.0,8 000,337,,-,Garāža,,1/38,Pierīga,Pierīga,Jūrmala,2022,2,6
Telpas,"18. novembra iela 122 - 2, Daugavpils",2022-06-09,36.1,36.1,0,0.0,7 900,219,,-,Tirdzniecības telpas,,1/1,Latgale,Latgale,Daugavpils,2022,2,6
Telpas,"Lubānas iela 2A k-2 - 94, Rēzekne",2022-06-09,17.7,17.7,0,0.0,1 500,85,,-,Garāža,,1/1,Vidzeme,Vidzeme,Lubāna,2022,2,6
Telpas,"Blaumaņa iela 4 - 513, Rēzekne",2022-06-09,19.9,19.9,0,0.0,5 000,251,,-,Garāža,,1/1,Latgale,Latgale,Rēzekne,2022,2,6
Telpas,"Stirnu iela 44 k-3 - 545, Rīga",2022-06-09,16.8,16.8,0,0.0,5 000,298,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Kupriču iela 1E - 18, Rīga",2022-06-09,5.4,5.4,0,0.0,3 240,600,,-,Cits,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Kupriču iela 1E - 46, Rīga",2022-06-09,6.1,6.1,0,0.0,3 660,600,,-,Cits,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Liesmas iela 4 - 1A, Rīga",2022-06-09,32.5,844.7,0,0.0,10 000,308,,-,Garāža,,1/26,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Ezera iela 20 k-9 - 108, Rīga",2022-06-09,17.2,17.2,0,0.0,6 950,404,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Dzirciema iela 100 k-2 - 653, Rīga",2022-06-09,16.3,16.3,0,0.0,1 400,86,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Rīgas iela 55A k-6 - 167, Rēzekne",2022-06-08,16.7,16.7,0,0.0,1 500,90,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Ķengaraga iela 8C - 10A, Rīga",2022-06-08,4.0,76.4,0,0.0,2 000,498,,-,Noliktava,,1/19,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Brīvības gatve 231 k-1 - 33, Rīga",2022-06-08,204.7,409.4,0,0.0,95 000,464,,-,Tirdzniecības telpas,,1/2,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Vesetas iela 17 k-9, Rīga",2022-06-08,16.9,16.9,0,0.0,3 000,178,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Miera iela 103 - 1N, Rīga",2022-06-08,5.8,246.3,0,0.0,2 500,431,,-,Cits,,58/2463,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Kupriču iela 1E - 14, Rīga",2022-06-08,6.8,6.8,0,0.0,4 080,600,,-,Cits,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Žagatu iela 7, Rīga",2022-06-08,4.8,494.9,0,0.0,1 600,333,,-,Cits,,48/4949,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Kurzemes Pērle - 65, Ķesterciems, Engures pag., Tukuma nov.",2022-06-08,2.8,2.8,0,0.0,2 000,714,,-,Cits,,1/1,Unknown,Unknown,Unknown,2022,2,6
Telpas,"Pasta iela 41, Jelgava",2022-06-08,85.0,85.0,0,0.0,30 000,353,,-,Tirdzniecības telpas,,1/1,Zemgale,Zemgale,Jelgava,2022,2,6
Telpas,"Kurzemes Dimants - 36, Ķesterciems, Engures pag., Tukuma nov.",2022-06-08,9.7,9.7,0,0.0,6 000,619,,-,Cits,,1/1,Unknown,Unknown,Unknown,2022,2,6
Telpas,"Stirnu iela 44 k-8 - 201, Rīga",2022-06-08,17.0,17.0,0,0.0,1 000,59,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2022,2,6
Telpas,"Kaivas iela 31 k-2 - 31A, Rīga",2022-06-08,35.6,655.1,0,0.0,5 300,149,,-,Garāža,,181/3329,Rīga,Rīga,Rīga,2022,2,6
